Calendar,Mandi Modal Price (AgMarknet),WPI_Paddy,MSP_Fixed,USD_INR_Price,Area,Production,Yield
2015-04-05,1335.3,132.6,1360,61.96,5842029.0,13241518.0,2.27
2015-04-06,1311.85,132.6,1360,62.207,5842029.0,13241518.0,2.27
2015-04-07,1409.79,132.6,1360,62.296,5842029.0,13241518.0,2.27
2015-04-08,1417.84,132.6,1360,62.192,5842029.0,13241518.0,2.27
2015-04-09,1321.39,132.6,1360,62.306,5842029.0,13241518.0,2.27
2015-04-10,1438.19,132.6,1360,62.276,5842029.0,13241518.0,2.27
2015-04-11,1471.5,132.6,1360,62.276,5842029.0,13241518.0,2.27
2015-04-12,1359.66,132.6,1360,62.276,5842029.0,13241518.0,2.27
2015-04-13,1391.47,132.6,1360,62.407,5842029.0,13241518.0,2.27
2015-04-14,1330.89,132.6,1360,62.268,5842029.0,13241518.0,2.27
2015-04-15,1300.83,132.6,1360,62.36,5842029.0,13241518.0,2.27
2015-04-16,1460.71,132.6,1360,62.317,5842029.0,13241518.0,2.27
2015-04-17,1375.99,132.6,1360,62.55,5842029.0,13241518.0,2.27
2015-04-18,1431.84,132.6,1360,62.55,5842029.0,13241518.0,2.27
2015-04-19,1334.53,132.6,1360,62.55,5842029.0,13241518.0,2.27
2015-04-20,1476.39,132.6,1360,63.137,5842029.0,13241518.0,2.27
2015-04-21,1470.44,132.6,1360,62.854,5842029.0,13241518.0,2.27
2015-04-22,1342.18,132.6,1360,62.98,5842029.0,13241518.0,2.27
2015-04-23,1438.52,132.6,1360,63.277,5842029.0,13241518.0,2.27
2015-04-24,1522.3,132.6,1360,63.662,5842029.0,13241518.0,2.27
2015-04-25,1396.97,132.6,1360,63.662,5842029.0,13241518.0,2.27
2015-04-26,1358.8,132.6,1360,63.662,5842029.0,13241518.0,2.27
2015-04-27,1351.93,132.6,1360,63.346,5842029.0,13241518.0,2.27
2015-04-28,1344.98,132.6,1360,63.053,5842029.0,13241518.0,2.27
2015-04-29,1423.3,132.6,1360,63.46,5842029.0,13241518.0,2.27
2015-04-30,1399.72,132.6,1360,63.529,5842029.0,13241518.0,2.27
2015-05-01,1414.7,134.2,1360,63.719,5842029.0,13241518.0,2.27
2015-05-02,1380.14,134.2,1360,63.719,5842029.0,13241518.0,2.27
2015-05-03,1327.98,134.2,1360,63.719,5842029.0,13241518.0,2.27
2015-05-04,1385.51,134.2,1360,63.516,5842029.0,13241518.0,2.27
2015-05-05,1384.3,134.2,1360,63.369,5842029.0,13241518.0,2.27
2015-05-06,1437.97,134.2,1360,63.621,5842029.0,13241518.0,2.27
2015-05-07,1423.08,134.2,1360,64.073,5842029.0,13241518.0,2.27
2015-05-08,1446.69,134.2,1360,63.711,5842029.0,13241518.0,2.27
2015-05-09,1371.26,134.2,1360,63.711,5842029.0,13241518.0,2.27
2015-05-10,1344.38,134.2,1360,63.711,5842029.0,13241518.0,2.27
2015-05-11,1336.72,134.2,1360,64.007,5842029.0,13241518.0,2.27
2015-05-12,1388.22,134.2,1360,64.147,5842029.0,13241518.0,2.27
2015-05-13,1354.37,134.2,1360,64.013,5842029.0,13241518.0,2.27
2015-05-14,1349.53,134.2,1360,63.383,5842029.0,13241518.0,2.27
2015-05-15,1492.54,134.2,1360,63.44,5842029.0,13241518.0,2.27
2015-05-16,1506.13,134.2,1360,63.44,5842029.0,13241518.0,2.27
2015-05-17,1334.26,134.2,1360,63.44,5842029.0,13241518.0,2.27
2015-05-18,1493.94,134.2,1360,63.708,5842029.0,13241518.0,2.27
2015-05-19,1544.35,134.2,1360,63.763,5842029.0,13241518.0,2.27
2015-05-20,1443.59,134.2,1360,63.598,5842029.0,13241518.0,2.27
2015-05-21,1416.51,134.2,1360,63.58,5842029.0,13241518.0,2.27
2015-05-22,1440.75,134.2,1360,63.49,5842029.0,13241518.0,2.27
2015-05-23,1339.61,134.2,1360,63.49,5842029.0,13241518.0,2.27
2015-05-24,1331.65,134.2,1360,63.49,5842029.0,13241518.0,2.27
2015-05-25,1453.62,134.2,1360,63.496,5842029.0,13241518.0,2.27
2015-05-26,1502.35,134.2,1360,63.972,5842029.0,13241518.0,2.27
2015-05-27,1353.2,134.2,1360,63.826,5842029.0,13241518.0,2.27
2015-05-28,1418.69,134.2,1360,63.763,5842029.0,13241518.0,2.27
2015-05-29,1348.71,134.2,1360,63.743,5842029.0,13241518.0,2.27
2015-05-30,1296.6,134.2,1360,63.743,5842029.0,13241518.0,2.27
2015-05-31,1371.52,134.2,1360,63.743,5842029.0,13241518.0,2.27
2015-06-01,1336.23,133.6,1360,63.594,5842029.0,13241518.0,2.27
2015-06-02,1341.66,133.6,1360,63.689,5842029.0,13241518.0,2.27
2015-06-03,1413.73,133.6,1360,63.997,5842029.0,13241518.0,2.27
2015-06-04,1418.01,133.6,1360,63.964,5842029.0,13241518.0,2.27
2015-06-05,1432.49,133.6,1360,63.77,5842029.0,13241518.0,2.27
2015-06-06,1435.47,133.6,1360,63.77,5842029.0,13241518.0,2.27
2015-06-07,1359.77,133.6,1360,63.77,5842029.0,13241518.0,2.27
2015-06-08,1423.18,133.6,1360,63.947,5842029.0,13241518.0,2.27
2015-06-09,1381.76,133.6,1360,64.01,5842029.0,13241518.0,2.27
2015-06-10,1366.52,133.6,1360,63.766,5842029.0,13241518.0,2.27
2015-06-11,1269.63,133.6,1360,63.959,5842029.0,13241518.0,2.27
2015-06-12,1374.11,133.6,1360,64.1,5842029.0,13241518.0,2.27
2015-06-13,1251.32,133.6,1360,64.1,5842029.0,13241518.0,2.27
2015-06-14,1328.7,133.6,1360,64.1,5842029.0,13241518.0,2.27
2015-06-15,1259.68,133.6,1360,64.085,5842029.0,13241518.0,2.27
2015-06-16,1192.22,133.6,1360,64.166,5842029.0,13241518.0,2.27
2015-06-17,1211.93,133.6,1360,64.011,5842029.0,13241518.0,2.27
2015-06-18,1239.18,133.6,1360,63.577,5842029.0,13241518.0,2.27
2015-06-19,1204.11,133.6,1360,63.5,5842029.0,13241518.0,2.27
2015-06-20,1207.35,133.6,1360,63.5,5842029.0,13241518.0,2.27
2015-06-21,1343.13,133.6,1360,63.5,5842029.0,13241518.0,2.27
2015-06-22,1167.69,133.6,1360,63.523,5842029.0,13241518.0,2.27
2015-06-23,1136.65,133.6,1360,63.607,5842029.0,13241518.0,2.27
2015-06-24,1155.07,133.6,1360,63.526,5842029.0,13241518.0,2.27
2015-06-25,1174.85,133.6,1360,63.518,5842029.0,13241518.0,2.27
2015-06-26,1230.33,133.6,1360,63.452,5842029.0,13241518.0,2.27
2015-06-27,1075.22,133.6,1360,63.452,5842029.0,13241518.0,2.27
2015-06-28,1325.14,133.6,1360,63.452,5842029.0,13241518.0,2.27
2015-06-29,1097.67,133.6,1360,63.707,5842029.0,13241518.0,2.27
2015-06-30,1259.68,133.6,1360,63.604,5842029.0,13241518.0,2.27
2015-07-01,1176.62,133.4,1360,63.55,5842029.0,13241518.0,2.27
2015-07-02,1266.11,133.4,1360,63.299,5842029.0,13241518.0,2.27
2015-07-03,1056.27,133.4,1360,63.411,5842029.0,13241518.0,2.27
2015-07-04,1061.71,133.4,1360,63.411,5842029.0,13241518.0,2.27
2015-07-05,1351.6,133.4,1360,63.411,5842029.0,13241518.0,2.27
2015-07-06,1019.62,133.4,1360,63.264,5842029.0,13241518.0,2.27
2015-07-07,1061.94,133.4,1360,63.476,5842029.0,13241518.0,2.27
2015-07-08,1154.88,133.4,1360,63.459,5842029.0,13241518.0,2.27
2015-07-09,1176.74,133.4,1360,63.318,5842029.0,13241518.0,2.27
2015-07-10,1113.8,133.4,1360,63.358,5842029.0,13241518.0,2.27
2015-07-11,1146.85,133.4,1360,63.358,5842029.0,13241518.0,2.27
2015-07-12,1345.63,133.4,1360,63.358,5842029.0,13241518.0,2.27
2015-07-13,1073.11,133.4,1360,63.45,5842029.0,13241518.0,2.27
2015-07-14,1155.57,133.4,1360,63.281,5842029.0,13241518.0,2.27
2015-07-15,1110.27,133.4,1360,63.507,5842029.0,13241518.0,2.27
2015-07-16,1020.85,133.4,1360,63.463,5842029.0,13241518.0,2.27
2015-07-17,1056.2,133.4,1360,63.492,5842029.0,13241518.0,2.27
2015-07-18,1162.77,133.4,1360,63.492,5842029.0,13241518.0,2.27
2015-07-19,1279.74,133.4,1360,63.492,5842029.0,13241518.0,2.27
2015-07-20,1021.6,133.4,1360,63.6,5842029.0,13241518.0,2.27
2015-07-21,1065.87,133.4,1360,63.583,5842029.0,13241518.0,2.27
2015-07-22,1106.81,133.4,1360,63.571,5842029.0,13241518.0,2.27
2015-07-23,1047.1,133.4,1360,63.921,5842029.0,13241518.0,2.27
2015-07-24,1161.22,133.4,1360,64.106,5842029.0,13241518.0,2.27
2015-07-25,1256.81,133.4,1360,64.106,5842029.0,13241518.0,2.27
2015-07-26,1278.96,133.4,1360,64.106,5842029.0,13241518.0,2.27
2015-07-27,1205.85,133.4,1360,64.202,5842029.0,13241518.0,2.27
2015-07-28,1207.22,133.4,1360,63.799,5842029.0,13241518.0,2.27
2015-07-29,1056.04,133.4,1360,63.821,5842029.0,13241518.0,2.27
2015-07-30,1136.12,133.4,1360,64.138,5842029.0,13241518.0,2.27
2015-07-31,1363.45,133.4,1360,63.988,5842029.0,13241518.0,2.27
2015-08-01,1233.1,133.9,1360,63.988,5842029.0,13241518.0,2.27
2015-08-02,1265.35,133.9,1360,63.988,5842029.0,13241518.0,2.27
2015-08-03,1287.69,133.9,1360,64.177,5842029.0,13241518.0,2.27
2015-08-04,1298.9,133.9,1360,63.798,5842029.0,13241518.0,2.27
2015-08-05,1309.93,133.9,1360,63.692,5842029.0,13241518.0,2.27
2015-08-06,1324.58,133.9,1360,63.722,5842029.0,13241518.0,2.27
2015-08-07,1420.32,133.9,1360,63.739,5842029.0,13241518.0,2.27
2015-08-08,1213.83,133.9,1360,63.739,5842029.0,13241518.0,2.27
2015-08-09,1238.23,133.9,1360,63.739,5842029.0,13241518.0,2.27
2015-08-10,1342.99,133.9,1360,63.773,5842029.0,13241518.0,2.27
2015-08-11,1272.18,133.9,1360,64.332,5842029.0,13241518.0,2.27
2015-08-12,1348.41,133.9,1360,64.855,5842029.0,13241518.0,2.27
2015-08-13,1323.67,133.9,1360,65.203,5842029.0,13241518.0,2.27
2015-08-14,1325.2,133.9,1360,65.129,5842029.0,13241518.0,2.27
2015-08-15,1614.29,133.9,1360,65.129,5842029.0,13241518.0,2.27
2015-08-16,1327.85,133.9,1360,65.129,5842029.0,13241518.0,2.27
2015-08-17,1306.91,133.9,1360,65.436,5842029.0,13241518.0,2.27
2015-08-18,1385.62,133.9,1360,65.454,5842029.0,13241518.0,2.27
2015-08-19,1333.19,133.9,1360,65.109,5842029.0,13241518.0,2.27
2015-08-20,1347.88,133.9,1360,65.433,5842029.0,13241518.0,2.27
2015-08-21,1337.69,133.9,1360,66.034,5842029.0,13241518.0,2.27
2015-08-22,1333.18,133.9,1360,66.034,5842029.0,13241518.0,2.27
2015-08-23,1306.62,133.9,1360,66.034,5842029.0,13241518.0,2.27
2015-08-24,1366.06,133.9,1360,66.814,5842029.0,13241518.0,2.27
2015-08-25,1331.46,133.9,1360,66.28,5842029.0,13241518.0,2.27
2015-08-26,1342.26,133.9,1360,66.004,5842029.0,13241518.0,2.27
2015-08-27,1334.24,133.9,1360,65.968,5842029.0,13241518.0,2.27
2015-08-28,1333.86,133.9,1360,66.15,5842029.0,13241518.0,2.27
2015-08-29,1328.31,133.9,1360,66.15,5842029.0,13241518.0,2.27
2015-08-30,1354.3,133.9,1360,66.15,5842029.0,13241518.0,2.27
2015-08-31,1383.31,133.9,1360,66.412,5842029.0,13241518.0,2.27
2015-09-01,1315.44,135.2,1360,66.383,5842029.0,13241518.0,2.27
2015-09-02,1310.04,135.2,1360,66.202,5842029.0,13241518.0,2.27
2015-09-03,1281.04,135.2,1360,66.1,5842029.0,13241518.0,2.27
2015-09-04,1320.1,135.2,1360,66.685,5842029.0,13241518.0,2.27
2015-09-05,1324.61,135.2,1360,66.685,5842029.0,13241518.0,2.27
2015-09-06,1336.49,135.2,1360,66.685,5842029.0,13241518.0,2.27
2015-09-07,1314.58,135.2,1360,66.886,5842029.0,13241518.0,2.27
2015-09-08,1331.96,135.2,1360,66.294,5842029.0,13241518.0,2.27
2015-09-09,1335.28,135.2,1360,66.619,5842029.0,13241518.0,2.27
2015-09-10,1302.23,135.2,1360,66.299,5842029.0,13241518.0,2.27
2015-09-11,1310.77,135.2,1360,66.241,5842029.0,13241518.0,2.27
2015-09-12,1283.0,135.2,1360,66.241,5842029.0,13241518.0,2.27
2015-09-13,1364.95,135.2,1360,66.241,5842029.0,13241518.0,2.27
2015-09-14,1263.13,135.2,1360,66.261,5842029.0,13241518.0,2.27
2015-09-15,1300.05,135.2,1360,66.447,5842029.0,13241518.0,2.27
2015-09-16,1292.65,135.2,1360,66.219,5842029.0,13241518.0,2.27
2015-09-17,1241.26,135.2,1360,66.071,5842029.0,13241518.0,2.27
2015-09-18,1251.85,135.2,1360,65.868,5842029.0,13241518.0,2.27
2015-09-19,1288.08,135.2,1360,65.868,5842029.0,13241518.0,2.27
2015-09-20,1351.5,135.2,1360,65.868,5842029.0,13241518.0,2.27
2015-09-21,1300.54,135.2,1360,65.691,5842029.0,13241518.0,2.27
2015-09-22,1287.39,135.2,1360,65.91,5842029.0,13241518.0,2.27
2015-09-23,1319.83,135.2,1360,66.184,5842029.0,13241518.0,2.27
2015-09-24,1273.96,135.2,1360,66.11,5842029.0,13241518.0,2.27
2015-09-25,1314.19,135.2,1360,66.17,5842029.0,13241518.0,2.27
2015-09-26,1303.8,135.2,1360,66.17,5842029.0,13241518.0,2.27
2015-09-27,1369.7,135.2,1360,66.17,5842029.0,13241518.0,2.27
2015-09-28,1181.86,135.2,1360,66.267,5842029.0,13241518.0,2.27
2015-09-29,1114.53,135.2,1360,65.837,5842029.0,13241518.0,2.27
2015-09-30,1085.6,135.2,1360,65.517,5842029.0,13241518.0,2.27
2015-10-01,1099.93,135.8,1410,65.631,5837445.0,12434053.0,2.13
2015-10-02,1268.31,135.8,1410,65.364,5837445.0,12434053.0,2.13
2015-10-03,1138.44,135.8,1410,65.364,5837445.0,12434053.0,2.13
2015-10-04,1397.61,135.8,1410,65.364,5837445.0,12434053.0,2.13
2015-10-05,1085.97,135.8,1410,65.134,5837445.0,12434053.0,2.13
2015-10-06,1130.36,135.8,1410,65.129,5837445.0,12434053.0,2.13
2015-10-07,1151.2,135.8,1410,64.907,5837445.0,12434053.0,2.13
2015-10-08,1161.48,135.8,1410,64.819,5837445.0,12434053.0,2.13
2015-10-09,1176.03,135.8,1410,64.78,5837445.0,12434053.0,2.13
2015-10-10,1265.5,135.8,1410,64.78,5837445.0,12434053.0,2.13
2015-10-11,1368.3,135.8,1410,64.78,5837445.0,12434053.0,2.13
2015-10-12,1167.52,135.8,1410,64.795,5837445.0,12434053.0,2.13
2015-10-13,1271.55,135.8,1410,65.098,5837445.0,12434053.0,2.13
2015-10-14,1154.15,135.8,1410,64.736,5837445.0,12434053.0,2.13
2015-10-15,1198.33,135.8,1410,64.779,5837445.0,12434053.0,2.13
2015-10-16,1246.57,135.8,1410,64.703,5837445.0,12434053.0,2.13
2015-10-17,1219.7,135.8,1410,64.703,5837445.0,12434053.0,2.13
2015-10-18,1357.44,135.8,1410,64.703,5837445.0,12434053.0,2.13
2015-10-19,1214.57,135.8,1410,64.919,5837445.0,12434053.0,2.13
2015-10-20,1223.06,135.8,1410,65.024,5837445.0,12434053.0,2.13
2015-10-21,1185.89,135.8,1410,65.146,5837445.0,12434053.0,2.13
2015-10-22,1220.48,135.8,1410,64.86,5837445.0,12434053.0,2.13
2015-10-23,1215.52,135.8,1410,64.892,5837445.0,12434053.0,2.13
2015-10-24,1220.41,135.8,1410,64.892,5837445.0,12434053.0,2.13
2015-10-25,1326.64,135.8,1410,64.892,5837445.0,12434053.0,2.13
2015-10-26,1177.1,135.8,1410,64.921,5837445.0,12434053.0,2.13
2015-10-27,1213.0,135.8,1410,65.112,5837445.0,12434053.0,2.13
2015-10-28,1233.42,135.8,1410,64.954,5837445.0,12434053.0,2.13
2015-10-29,1113.41,135.8,1410,65.449,5837445.0,12434053.0,2.13
2015-10-30,1245.08,135.8,1410,65.423,5837445.0,12434053.0,2.13
2015-10-31,1256.47,135.8,1410,65.423,5837445.0,12434053.0,2.13
2015-11-01,1387.05,135.6,1410,65.423,5837445.0,12434053.0,2.13
2015-11-02,1237.07,135.6,1410,65.561,5837445.0,12434053.0,2.13
2015-11-03,1240.18,135.6,1410,65.569,5837445.0,12434053.0,2.13
2015-11-04,1220.4,135.6,1410,65.609,5837445.0,12434053.0,2.13
2015-11-05,1266.59,135.6,1410,65.86,5837445.0,12434053.0,2.13
2015-11-06,1263.29,135.6,1410,66.14,5837445.0,12434053.0,2.13
2015-11-07,1293.1,135.6,1410,66.14,5837445.0,12434053.0,2.13
2015-11-08,1372.71,135.6,1410,66.14,5837445.0,12434053.0,2.13
2015-11-09,1300.92,135.6,1410,66.475,5837445.0,12434053.0,2.13
2015-11-10,1342.14,135.6,1410,66.2,5837445.0,12434053.0,2.13
2015-11-11,1279.31,135.6,1410,66.07,5837445.0,12434053.0,2.13
2015-11-12,1470.77,135.6,1410,66.055,5837445.0,12434053.0,2.13
2015-11-13,1355.64,135.6,1410,66.059,5837445.0,12434053.0,2.13
2015-11-14,1394.27,135.6,1410,66.059,5837445.0,12434053.0,2.13
2015-11-15,1362.12,135.6,1410,66.059,5837445.0,12434053.0,2.13
2015-11-16,1372.32,135.6,1410,65.886,5837445.0,12434053.0,2.13
2015-11-17,1349.8,135.6,1410,65.981,5837445.0,12434053.0,2.13
2015-11-18,1351.28,135.6,1410,66.033,5837445.0,12434053.0,2.13
2015-11-19,1385.01,135.6,1410,66.09,5837445.0,12434053.0,2.13
2015-11-20,1396.2,135.6,1410,66.058,5837445.0,12434053.0,2.13
2015-11-21,1393.21,135.6,1410,66.058,5837445.0,12434053.0,2.13
2015-11-22,1502.76,135.6,1410,66.058,5837445.0,12434053.0,2.13
2015-11-23,1428.74,135.6,1410,66.395,5837445.0,12434053.0,2.13
2015-11-24,1479.52,135.6,1410,66.262,5837445.0,12434053.0,2.13
2015-11-25,1422.24,135.6,1410,66.368,5837445.0,12434053.0,2.13
2015-11-26,1457.28,135.6,1410,66.565,5837445.0,12434053.0,2.13
2015-11-27,1487.32,135.6,1410,66.907,5837445.0,12434053.0,2.13
2015-11-28,1575.75,135.6,1410,66.907,5837445.0,12434053.0,2.13
2015-11-29,1484.46,135.6,1410,66.907,5837445.0,12434053.0,2.13
2015-11-30,1503.26,135.6,1410,66.462,5837445.0,12434053.0,2.13
2015-12-01,1540.63,135.4,1410,66.434,5837445.0,12434053.0,2.13
2015-12-02,1443.87,135.4,1410,66.591,5837445.0,12434053.0,2.13
2015-12-03,1581.06,135.4,1410,66.79,5837445.0,12434053.0,2.13
2015-12-04,1530.08,135.4,1410,66.643,5837445.0,12434053.0,2.13
2015-12-05,1546.68,135.4,1410,66.643,5837445.0,12434053.0,2.13
2015-12-06,1603.33,135.4,1410,66.643,5837445.0,12434053.0,2.13
2015-12-07,1496.94,135.4,1410,66.773,5837445.0,12434053.0,2.13
2015-12-08,1472.15,135.4,1410,66.857,5837445.0,12434053.0,2.13
2015-12-09,1465.03,135.4,1410,66.855,5837445.0,12434053.0,2.13
2015-12-10,1565.53,135.4,1410,66.756,5837445.0,12434053.0,2.13
2015-12-11,1492.0,135.4,1410,67.148,5837445.0,12434053.0,2.13
2015-12-12,1513.33,135.4,1410,67.148,5837445.0,12434053.0,2.13
2015-12-13,1586.89,135.4,1410,67.148,5837445.0,12434053.0,2.13
2015-12-14,1490.68,135.4,1410,67.093,5837445.0,12434053.0,2.13
2015-12-15,1493.42,135.4,1410,66.863,5837445.0,12434053.0,2.13
2015-12-16,1413.0,135.4,1410,66.476,5837445.0,12434053.0,2.13
2015-12-17,1501.93,135.4,1410,66.421,5837445.0,12434053.0,2.13
2015-12-18,1573.62,135.4,1410,66.255,5837445.0,12434053.0,2.13
2015-12-19,1512.22,135.4,1410,66.255,5837445.0,12434053.0,2.13
2015-12-20,1580.97,135.4,1410,66.255,5837445.0,12434053.0,2.13
2015-12-21,1495.19,135.4,1410,66.251,5837445.0,12434053.0,2.13
2015-12-22,1509.32,135.4,1410,66.244,5837445.0,12434053.0,2.13
2015-12-23,1501.45,135.4,1410,66.037,5837445.0,12434053.0,2.13
2015-12-24,1576.82,135.4,1410,65.947,5837445.0,12434053.0,2.13
2015-12-25,1533.44,135.4,1410,66.025,5837445.0,12434053.0,2.13
2015-12-26,1593.27,135.4,1410,66.025,5837445.0,12434053.0,2.13
2015-12-27,1533.14,135.4,1410,66.025,5837445.0,12434053.0,2.13
2015-12-28,1504.02,135.4,1410,66.137,5837445.0,12434053.0,2.13
2015-12-29,1476.43,135.4,1410,66.235,5837445.0,12434053.0,2.13
2015-12-30,1470.6,135.4,1410,66.475,5837445.0,12434053.0,2.13
2015-12-31,1483.8,135.4,1410,66.208,5837445.0,12434053.0,2.13
2016-01-01,1469.37,135.8,1410,66.235,5837445.0,12434053.0,2.13
2016-01-02,1492.27,135.8,1410,66.235,5837445.0,12434053.0,2.13
2016-01-03,1532.24,135.8,1410,66.235,5837445.0,12434053.0,2.13
2016-01-04,1487.68,135.8,1410,66.579,5837445.0,12434053.0,2.13
2016-01-05,1452.61,135.8,1410,66.481,5837445.0,12434053.0,2.13
2016-01-06,1493.11,135.8,1410,66.698,5837445.0,12434053.0,2.13
2016-01-07,1545.25,135.8,1410,66.891,5837445.0,12434053.0,2.13
2016-01-08,1476.54,135.8,1410,66.847,5837445.0,12434053.0,2.13
2016-01-09,1454.09,135.8,1410,66.847,5837445.0,12434053.0,2.13
2016-01-10,1535.78,135.8,1410,66.847,5837445.0,12434053.0,2.13
2016-01-11,1481.28,135.8,1410,66.76,5837445.0,12434053.0,2.13
2016-01-12,1440.51,135.8,1410,66.946,5837445.0,12434053.0,2.13
2016-01-13,1425.74,135.8,1410,66.917,5837445.0,12434053.0,2.13
2016-01-14,1465.92,135.8,1410,67.316,5837445.0,12434053.0,2.13
2016-01-15,1456.46,135.8,1410,67.775,5837445.0,12434053.0,2.13
2016-01-16,1470.37,135.8,1410,67.775,5837445.0,12434053.0,2.13
2016-01-17,1461.28,135.8,1410,67.775,5837445.0,12434053.0,2.13
2016-01-18,1469.11,135.8,1410,67.661,5837445.0,12434053.0,2.13
2016-01-19,1457.41,135.8,1410,67.734,5837445.0,12434053.0,2.13
2016-01-20,1429.0,135.8,1410,67.958,5837445.0,12434053.0,2.13
2016-01-21,1448.08,135.8,1410,67.799,5837445.0,12434053.0,2.13
2016-01-22,1469.78,135.8,1410,67.549,5837445.0,12434053.0,2.13
2016-01-23,1447.44,135.8,1410,67.549,5837445.0,12434053.0,2.13
2016-01-24,1481.61,135.8,1410,67.549,5837445.0,12434053.0,2.13
2016-01-25,1447.49,135.8,1410,67.755,5837445.0,12434053.0,2.13
2016-01-26,1697.36,135.8,1410,67.739,5837445.0,12434053.0,2.13
2016-01-27,1436.87,135.8,1410,68.144,5837445.0,12434053.0,2.13
2016-01-28,1421.48,135.8,1410,68.053,5837445.0,12434053.0,2.13
2016-01-29,1441.72,135.8,1410,67.878,5837445.0,12434053.0,2.13
2016-01-30,1515.36,135.8,1410,67.878,5837445.0,12434053.0,2.13
2016-01-31,1420.38,135.8,1410,67.878,5837445.0,12434053.0,2.13
2016-02-01,1433.94,135.3,1410,67.835,5837445.0,12434053.0,2.13
2016-02-02,1441.09,135.3,1410,67.975,5837445.0,12434053.0,2.13
2016-02-03,1432.41,135.3,1410,67.934,5837445.0,12434053.0,2.13
2016-02-04,1441.22,135.3,1410,67.544,5837445.0,12434053.0,2.13
2016-02-05,1431.35,135.3,1410,67.81,5837445.0,12434053.0,2.13
2016-02-06,1436.84,135.3,1410,67.81,5837445.0,12434053.0,2.13
2016-02-07,1443.56,135.3,1410,67.81,5837445.0,12434053.0,2.13
2016-02-08,1432.67,135.3,1410,68.034,5837445.0,12434053.0,2.13
2016-02-09,1443.75,135.3,1410,67.901,5837445.0,12434053.0,2.13
2016-02-10,1432.99,135.3,1410,67.861,5837445.0,12434053.0,2.13
2016-02-11,1435.01,135.3,1410,68.471,5837445.0,12434053.0,2.13
2016-02-12,1428.32,135.3,1410,68.118,5837445.0,12434053.0,2.13
2016-02-13,1439.53,135.3,1410,68.118,5837445.0,12434053.0,2.13
2016-02-14,1411.41,135.3,1410,68.118,5837445.0,12434053.0,2.13
2016-02-15,1444.52,135.3,1410,68.131,5837445.0,12434053.0,2.13
2016-02-16,1438.49,135.3,1410,68.474,5837445.0,12434053.0,2.13
2016-02-17,1440.04,135.3,1410,68.329,5837445.0,12434053.0,2.13
2016-02-18,1431.95,135.3,1410,68.542,5837445.0,12434053.0,2.13
2016-02-19,1433.5,135.3,1410,68.545,5837445.0,12434053.0,2.13
2016-02-20,1439.44,135.3,1410,68.545,5837445.0,12434053.0,2.13
2016-02-21,1435.32,135.3,1410,68.545,5837445.0,12434053.0,2.13
2016-02-22,1437.43,135.3,1410,68.533,5837445.0,12434053.0,2.13
2016-02-23,1426.95,135.3,1410,68.561,5837445.0,12434053.0,2.13
2016-02-24,1422.29,135.3,1410,68.431,5837445.0,12434053.0,2.13
2016-02-25,1426.25,135.3,1410,68.768,5837445.0,12434053.0,2.13
2016-02-26,1423.01,135.3,1410,68.737,5837445.0,12434053.0,2.13
2016-02-27,1434.88,135.3,1410,68.737,5837445.0,12434053.0,2.13
2016-02-28,1445.93,135.3,1410,68.737,5837445.0,12434053.0,2.13
2016-02-29,1433.41,135.3,1410,68.208,5837445.0,12434053.0,2.13
2016-03-01,1476.23,135.2,1410,67.753,5837445.0,12434053.0,2.13
2016-03-02,1458.58,135.2,1410,67.395,5837445.0,12434053.0,2.13
2016-03-03,1454.66,135.2,1410,67.122,5837445.0,12434053.0,2.13
2016-03-04,1462.64,135.2,1410,66.938,5837445.0,12434053.0,2.13
2016-03-05,1459.33,135.2,1410,66.938,5837445.0,12434053.0,2.13
2016-03-06,1450.42,135.2,1410,66.938,5837445.0,12434053.0,2.13
2016-03-07,1460.04,135.2,1410,66.989,5837445.0,12434053.0,2.13
2016-03-08,1438.17,135.2,1410,67.313,5837445.0,12434053.0,2.13
2016-03-09,1423.96,135.2,1410,67.128,5837445.0,12434053.0,2.13
2016-03-10,1426.29,135.2,1410,67.302,5837445.0,12434053.0,2.13
2016-03-11,1437.45,135.2,1410,66.921,5837445.0,12434053.0,2.13
2016-03-12,1453.93,135.2,1410,66.921,5837445.0,12434053.0,2.13
2016-03-13,1430.69,135.2,1410,66.921,5837445.0,12434053.0,2.13
2016-03-14,1446.4,135.2,1410,67.138,5837445.0,12434053.0,2.13
2016-03-15,1424.5,135.2,1410,67.372,5837445.0,12434053.0,2.13
2016-03-16,1420.72,135.2,1410,67.173,5837445.0,12434053.0,2.13
2016-03-17,1447.97,135.2,1410,66.619,5837445.0,12434053.0,2.13
2016-03-18,1439.27,135.2,1410,66.384,5837445.0,12434053.0,2.13
2016-03-19,1383.16,135.2,1410,66.384,5837445.0,12434053.0,2.13
2016-03-20,1490.0,135.2,1410,66.384,5837445.0,12434053.0,2.13
2016-03-21,1496.62,135.2,1410,66.5,5837445.0,12434053.0,2.13
2016-03-22,1489.72,135.2,1410,66.755,5837445.0,12434053.0,2.13
2016-03-23,1398.05,135.2,1410,66.93,5837445.0,12434053.0,2.13
2016-03-25,1449.58,135.2,1410,66.829,5837445.0,12434053.0,2.13
2016-03-26,1448.7,135.2,1410,66.829,5837445.0,12434053.0,2.13
2016-03-27,1396.28,135.2,1410,66.829,5837445.0,12434053.0,2.13
