State,Crop,Calendar,Mandi Arrival Quantity (AgMarknet) (AgMarknet),Mandi Modal Price (AgMarknet),USD_INR_Price,Crop_Year,Area,Production,Yield,MSP_Fixed,WPI_Paddy,Crude_Price_USD,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant
Uttar Pradesh,Paddy,2015-01-27,12394.4,1436.28,61.41,2014 - 2015,5842029.0,13241518.0,2.27,1360,133.5,49.5999984741211,19.931920013333333,11.111920057333334,15.29200328,19.350189413333336,9.863859986666666,14.594889513333333,3.1919999669333334,3.1919999669333334,0.0,11.90833888,24.1631994,289.03422338666667
Uttar Pradesh,Paddy,2015-01-28,14938.9,1409.99,61.358,2014 - 2015,5842029.0,13241518.0,2.27,1360,133.5,48.4700012207031,19.153253373333335,9.543253293333334,14.015530993333332,18.087811546666664,7.749047844,12.683447133333335,0.590666676,0.590666676,0.0,12.404352355999999,26.476799533333335,284.25825469333336
Uttar Pradesh,Paddy,2015-01-29,16349.5,1428.05,61.801,2014 - 2015,5842029.0,13241518.0,2.27,1360,133.5,49.1300010681152,18.610586653333332,8.113919970666666,13.046669906666667,17.180465186666666,5.859740115999999,11.299705953333333,0.30799999866666666,0.30799999866666666,0.0,13.8762852,26.02079936,283.1975789466667
Uttar Pradesh,Paddy,2015-01-30,29033.6,1495.33,62.02,2014 - 2015,5842029.0,13241518.0,2.27,1360,133.5,52.9900016784668,19.16392,7.614586630666666,12.948392506666668,16.800813873333333,5.03277728,10.514745320000001,0.0,0.0,0.0,17.449912473333335,34.137599333333334,282.71839919999996
Uttar Pradesh,Paddy,2015-01-31,38258.6,1400.78,62.02,2014 - 2015,5842029.0,13241518.0,2.27,1360,133.5,52.9900016784668,19.60592005333333,7.732586706666666,13.4023922,17.83696772,5.136082060000001,11.674958346666667,0.0,0.0,0.0,12.832509746666666,27.18239948,267.9587782666667
Uttar Pradesh,Paddy,2015-02-01,7569.7,1416.44,62.02,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,52.9900016784668,20.869253240000003,7.835253341333334,14.831392339999999,21.135971226666666,6.23872336,14.10145792,0.049333334000000006,0.049333334000000006,0.0,9.104891154666667,17.222399486666667,105.53130152
Uttar Pradesh,Paddy,2015-02-02,15469.3,1446.96,61.719,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,54.75,22.375253306666668,10.54191998,16.60236451333333,21.693751693333333,9.089459302666667,15.636932299999998,1.9226666860000001,1.9226666860000001,0.0,14.887860353333332,30.940799533333333,102.57950089333333
Uttar Pradesh,Paddy,2015-02-03,17568.0,1418.72,61.596,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,57.9099998474121,24.439920106666666,11.802586673333334,17.73758672,25.009856426666666,10.849352445333334,17.657369373333335,3.306666665333333,3.306666665333333,0.0,16.02856718,34.67039929333333,95.89145238133332
Uttar Pradesh,Paddy,2015-02-04,16643.0,1415.28,61.842,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,54.1599998474121,23.01125336,11.468586626666667,16.742725686666667,23.176025333333335,10.255955109333332,16.17981824,0.004,0.004,0.0,14.58796546,28.569599426666663,289.2180305786667
Uttar Pradesh,Paddy,2015-02-05,13241.7,1409.26,61.709,2014 - 2015,5842029.0,13241518.0,2.27,1360,134.1,56.5699996948242,21.047919959999998,9.453253369333334,14.866364393333333,20.6117054,8.054682650666667,13.907555933333333,0.0,0.0,0.0,12.425488333333332,25.70879944,278.53093070666665
